_id,comment,images,score,publish_date,room_type,fuzzy_room_type,travel_type,comment_len,log_comment_len,useful_count,log_useful_count,review_count,log_review_count,quality_score,categories
68027c77e3c98b0941765a5a,酒店很大气，一入户，大厅里金碧辉煌，那面超大的金色背景墙给人一种震撼的感觉。服务人员很热情，主动提行李，主动递水，主动发小礼物，电梯口的小姐姐每次一见面都要给小朋友一大把小点心，客服部也是有求必应。后面还有瀑布大花园，很漂亮。外面一出门就是地铁5号线，非常方便，离小蛮腰也很近。整体超赞。,"[ ""https://dimg04.c-ctrip.com/images/0231712000d7kkvnnBA2F_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230l12000d7k88qq274D_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-02-15,花园大床房,大床房,家庭亲子,144,4.976733742420574,0,0.0,3,1.3862943611198906,9,"['整体满意度', '前台服务', '交通便利性']"
68027c77e3c98b0941765a5b,挺不错的，交通挺方便的,"[ ""https://dimg04.c-ctrip.com/images/0230512000exzm2r16556_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231y12000exzhytq0DB2_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-07-30,花园双床房,双床房,家庭亲子,11,2.4849066497880004,0,0.0,10,2.3978952727983707,4,"['交通便利性', '整体满意度']"
68027c77e3c98b0941765a5c,"此次广州之行第一站选择了花园酒店，非常满意。
房间设施、服务态度都是应有的水平，建筑本身也是风景。
最打动我的还是它独特的气质，而且很明显地感觉到，管理方有意营造这种热气腾腾、繁花似锦、芬芳馥郁的梦幻感。
当然也有一些问题，譬如面盆里有霉渍，深夜外面修路的声音还很嘈杂。但氛围感到位让人可以忽略。","[ ""https://dimg04.c-ctrip.com/images/0235312000d135y7u3442_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236z12000d133fb69134_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230v12000d13it9kA493_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232012000d13e41gF495_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-01-24,红棉大床套房,套房,家庭亲子,148,5.003946305945459,0,0.0,7,2.079441541679836,8,"['整体满意度', '房间设施', '安静程度']"
68027c77e3c98b0941765a5d,第二次入住了，价格有点贵但还是挺有当地特色的，服务不错。房间很大很舒服，虽然看得出已有一些些年代感了，但总体体验还是不错。每次checkin都会遇到阿联酋航空机组。唯一美中不足的是房间插座没有配备usb充电，最后问酒店借了一个充电器，也算是完美解决问题！,"[ ""https://dimg04.c-ctrip.com/images/0230p12000d1sphzo93CF_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236x12000d1spi017B34_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231912000d1spkr7D643_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233n12000d1sq3020C05_R_150_150_R5_Q70_D.jpg"" ]",4.7,2024-01-26,花园大床房,大床房,其他,127,4.852030263919617,0,0.0,4,1.6094379124341005,8,"['房间设施', '整体满意度', '价格合理性']"
68027c77e3c98b0941765a5e,设施有复古风，只是空调设备噪音太大,"[ ""https://dimg04.c-ctrip.com/images/0231i12000ex0t48o687B_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234z12000ex0tg85853C_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233l12000ex0trw0DD48_R_150_150_R5_Q70_D.jpg"" ]",4.0,2024-07-27,花园双床房,双床房,商务出差,17,2.8903717578961645,0,0.0,87,4.477336814478207,5,"['房间设施', '安静程度']"
68027c77e3c98b0941765a5f,"亲子家庭出行，花园酒店的春节氛围浓郁，捏小泥人非常受孩子喜欢～
但是服务还是很受影响，没有欢迎水果，连住两晚，房间没有主动打扫。宝宝备品没有，床围没有，总之有点一言难尽","[ ""https://dimg04.c-ctrip.com/images/0231g12000d7qsqu72A0A_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231k12000d7qvkdh7F63_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230812000d7qt41p91D6_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234c12000d7qtol0E392_R_150_150_R5_Q70_D.jpg"" ]",3.5,2024-02-16,花园大床房,大床房,家庭亲子,84,4.442651256490317,0,0.0,17,2.8903717578961645,7,"['客房服务', '整体满意度']"
68027c77e3c98b0941765a60,"房间布局紧凑。进门在电梯后方，第一次遇到也是长见识了。
洗澡水压大，很舒服。早餐在30楼，鸡蛋和面食自主选择下单，第一天吃不懂，原来配菜很多量很大，第二天就知道少点了，节约粮食。
大厅果真气派，真不愧是白金五星级酒店，香氛味道很不错，4楼的博物馆和后花园瀑布一定要去参观。
以后有机会再来。","[ ""https://dimg04.c-ctrip.com/images/0235312000d2zovkr6AED_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236v12000d2zovkv75D2_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236y12000d2zoxg46EE3_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-01-30,花园双床房,双床房,家庭亲子,145,4.983606621708336,0,0.0,8,2.19722457733622,8,"['房间设施', '餐饮设施', '整体满意度']"
68027c77e3c98b0941765a61,阔别15年后再住花园酒店，没想到还这么棒。无论硬件设施还是服务质量绝对还是广州首选住宿酒店。酒店内后花园是国内众多高档酒店中难得一见的宝藏级花园。特别推荐三楼桃园馆的清蒸东星斑，非常好吃。,"[ ""https://dimg04.c-ctrip.com/images/0231y12000d3a93yoDB2D_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234e12000d3a9hwwD9EB_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-01-31,花园大床房,大床房,商务出差,94,4.553876891600541,0,0.0,8,2.19722457733622,8,"['整体满意度', '公共设施', '餐饮设施']"
68027c82e3c98b0941765a62,在结婚28周年纪念日选择了入住花园酒店，跟着礼宾小哥参观了酒店25个打卡点，在酒店博物馆听了广州酒店历史文化发展的专属介绍。特意选择了在荔湾庭晚餐，听着故仔和粤语旧歌，聊起在江边吃过的艇子粥，胜利宾馆的虾饺，老广州喝茶时拿着单子围着干蒸烧卖车边拿一盅两件边盖印章的趣事，耳边响起黄家驹的“喜欢你”不由唱起来，感觉太好了。前台小姐姐给我们升级了粤韵房，穿着汉服和旗袍拍了好多照片。最后，没有浪漫情怀，不善表达的老公说了一句“还是很高兴的哦”为这个特别的纪念日画上了美好的句号。,"[ ""https://dimg04.c-ctrip.com/images/0235212000cmzglnuDB08_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230312000cmzgvd4E73A_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232a12000cmzivuq1AE2_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235l12000cmzk1zrC46B_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231a12000cmzhmgb106B_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231m12000cmzhre7AACC_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233212000cmzlpbx9855_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236112000cmzhrqi433A_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230r12000cmzkfa3B4EF_R_150_150_R5_Q70_D.jpg"" ]",5.0,2023-11-26,红棉大床套房,套房,情侣出游,237,5.472270673671475,0,0.0,14,2.70805020110221,9,"['前台服务', '整体满意度', '餐饮设施']"
68027c82e3c98b0941765a63,花园酒店不愧为老牌五星，卫生，服务都很不错，特别感谢前台niki服务意识和态度都很好还帮忙升级了房间，下次还会选择这里,"[ ""https://dimg04.c-ctrip.com/images/0235912000eup7iah53E9_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232v12000eupbppt3539_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236c12000eupbaza8E73_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-07-21,花园大床房,大床房,商务出差,59,4.0943445622221,0,0.0,8,2.19722457733622,7,"['前台服务', '整体满意度', '卫生状况']"
68027c82e3c98b0941765a64,怎么说呢，依然金碧辉煌的大堂，照旧熙熙攘攘的人流，办入住的时候说我订的房型只有5层靠边的了，外面市政施工有噪音，给我们升级到套房，看了房间后发现原来是公寓楼不是客房，没有同意，出去吃饭回来后说安排好了还是原来的房型在20楼，能感觉到小伙子想尽力做到让客人满意，还好虽然晚上外面有施工但没影响休息。就是押金要第二天9点才能给退，感觉效率太低了，给人有点店大欺客的感觉。,"[ ""https://dimg04.c-ctrip.com/images/0236f12000d2w2qpnB054_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235p12000d2w2jvs183F_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236s12000d2w2p51E3C8_R_150_150_R5_Q70_D.jpg"" ]",4.5,2024-01-30,城央绿意双床房,双床房,家庭亲子,183,5.214935757608986,0,0.0,7,2.079441541679836,8,"['前台服务', '退房/入住效率', '安静程度']"
68027c82e3c98b0941765a65,广州花园酒店的大招要从进入大门后开始——自接待厅起，一众充满岭南文化韵味的陈设与装饰，真的让人感觉走进了一座现代的艺术宫殿。接待厅的中央就陈列着当年那块“白金五星级酒店”的奖牌，它两侧的墙壁上分别挂着阳江手工漆画《百美图》与《百骏图》，静与动、柔与刚，相互呼应。进入大堂，最吸睛的莫过于前台背后的《红楼梦》大理石贴金壁画，它曾被国务院认证为全国最大的酒店大堂及镶金壁画。据说这副巨画由30多位工匠，花费7个多月才完工，用2公斤重的黄金做成20万片金箔，贴成了金陵十二钗的形象与故事...金庸先生2003年时也曾来此，并为这副画题字“花园酒店/如进荣国府/身在大观园”。与《红楼梦》壁画相对的墙上，是另一幅大理石壁画《广东水乡石刻壁画》，两幅壁画中间的空间，经常会更换放置一些限时的快闪展览装置，现在放置的是，主要面向孩子们的现场互动创作区，可以让他们在玻璃上随意进行色彩作画。,"[ ""https://dimg04.c-ctrip.com/images/0230b12000dksynf916A6_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233e12000dksyuibC2E5_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231212000dksyhj37BC0_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230412000dksyqdu86F8_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232t12000dksyqjfAD05_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230z12000dksyxm7A624_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232d12000dksy859A0E9_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232r12000dksypuvA77C_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233m12000dksyu6968FD_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-04-03,红棉双床套房,套房,家庭亲子,388,5.963579343618446,0,0.0,10,2.3978952727983707,9,['公共设施']
68027c82e3c98b0941765a66,酒店富丽堂皇还有博物馆 卫生且干净,"[ ""https://dimg04.c-ctrip.com/images/0230n12000f3cfh4t2407_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230212000f3clfaa3C83_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230k12000f3c9vvq6901_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-08-12,花园双床房,双床房,家庭亲子,17,2.8903717578961645,0,0.0,4,1.6094379124341005,4,"['整体满意度', '卫生状况']"
68027c82e3c98b0941765a67,房间布置很温馨，有种回家的感觉!床特别舒服，躺在上面特别放松!床垫非常柔软!下午茶小点心味道很甜蜜。棒!各种卫生用品也很干净!后花园也很漂亮!早餐特别丰盛!确实是米其林的大厨烹饪的。有机会还会光顾!,"[ ""https://dimg04.c-ctrip.com/images/0235o12000d3nno832A2E_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232912000d3mueq2DD24_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235e12000d3npnikC121_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233212000d3nrjsj47D1_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235i12000d3nh5bl5CDB_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236f12000d3nw9apFE31_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-02-01,城央绿意双床房,双床房,家庭亲子,99,4.605170185988092,0,0.0,1,0.6931471805599453,8,"['房间设施', '餐饮设施', '整体满意度']"
68027c82e3c98b0941765a68,"全家人都喜欢老牌五星，这次带老人和孩子在花园酒店住了五天，非常舒心。

三个大人一个孩子，订了两间房间。由于我是金卡会员，升级到了64平粤韵房，老人的房间也一起升级到了粤韵房。

粤韵房设施良好保养得宜，补给充足干净卫生。

员工礼貌得体，处处体现五星大酒店风范。

还有真的好漂亮啊！！！大堂阔气，瀑布霸气，不敢想象38年前就有这么好的酒店了。

来之前有人跟我说花园酒店很旧了很老了不要住，我想说完全不旧，保养相当好，前台小姐姐也说旧的房间也一直在做升级改造，以后估计都会以全新面貌示人。

位置相当好！旁边利苑、点都德、八合里，吃东西太方便啦，叫外卖也好方便，吃的可太多了！！！

下面说下不太满意的。

办理入住好慢啊……刚开始一个外籍员工接待我，怎么说都不给我升级到粤韵，说只能升级到同面积新装修的房间，最后中国员工过来跟他说是可以的，外籍员工一脸懵说自己不知道。??

行政餐厅一般般哈，吃的东西好少，而且还搞过几次乌龙，一会儿说没查到行政待遇，一会儿又说有了，感觉外籍员工还是不太行。孩子起得晚，想说不在行政餐厅吃，让大人一起打包回去吃也不让，又不是吃完了再打包，不理解为什么不可以。

泳池只有露天的??。

瑕不掩瑜，总体入住还是很满意的，本来只订了3天，由于很满意又续住了两天，以后肯定也还会去住??。

对了，他们泳池后面有个儿童乐园，但是没啥人知道，没有孩子玩儿??。","[ ""https://dimg04.c-ctrip.com/images/0235u12000cvn7nqzDC7E_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233012000cvnhrquE0D8_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233t12000cvnhc4jB2CA_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236t12000cvnjolt6ABF_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235u12000cvno5cpC76C_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235112000cvnods79B22_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236212000cvndglz1FA7_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235612000cvnn52qB395_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236z12000cvnoosz5096_R_150_150_R5_Q70_D.jpg"" ]",4.7,2024-01-07,花园大床房,大床房,家庭亲子,596,6.391917113392602,0,0.0,17,2.8903717578961645,9,"['整体满意度', '房间设施', '周边配套']"
68027c82e3c98b0941765a69,花园酒店的工作人员服务很好，套房重新装修环境不错,"[ ""https://dimg04.c-ctrip.com/images/0233w12000e6ciepuADD3_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232j12000e6ccokpDE90_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233o12000e6cxnxy1540_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-05-26,花园大床房,大床房,商务出差,24,3.218875824868201,0,0.0,2,1.0986122886681098,6,"['前台服务', '房间设施', '整体满意度']"
68027c82e3c98b0941765a6a,环境真的是一流，中餐厅桃园馆菜品质量很高，服务员热情友好。客房卫生做的很好，房间设施齐全布局合理，不足之处是没有浴缸，酒店后花园非常值得看看走走，酒店的四楼博物馆也很值得一看，酒店服务人员态度都不错，就是前台接待人员态度一般，工作能力有些欠缺，退房后忘记退押金，居然开票资料还丢失了，经电话联系酒店后及时退还了押金并开具了发票，这点有些不可思议，入住多家广州五星级酒店还是第一次碰到。,"[ ""https://dimg04.c-ctrip.com/images/0230i12000cn0xiy814C5_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232112000cn1169j2281_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236f12000cn0vq0xEC3A_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235e12000cn0zrbs4E9B_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232x12000cn11akm976A_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233912000cn0yaz59AB2_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232212000cn11cp63C9D_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235k12000cn11cul3A7A_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231312000cn11a5sAE59_R_150_150_R5_Q70_D.jpg"" ]",4.7,2023-11-26,粤韵双床套房,套房,情侣出游,192,5.262690188904886,1,0.6931471805599453,49,3.912023005428146,9,"['前台服务', '房间设施', '卫生状况']"
68027c82e3c98b0941765a6b,第二次入住花园饭店，大堂的“金陵十二钗”大气磅礴，很有年代感的酒店，但是保养的很好，房间舒适，床垫有点偏软，酒店的网红花园和瀑布很好逛，拍照也出片。我们还打卡了酒店的博物馆，下次来广州，应该还会选择花园！,"[ ""https://dimg04.c-ctrip.com/images/0230t12000d6mqj4k6A1D_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235s12000d6mq6i86CA9_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-02-12,粤韵双床套房,套房,家庭亲子,102,4.634728988229636,0,0.0,34,3.555348061489413,8,"['整体满意度', '公共设施', '房间设施']"
68027c8de3c98b0941765a6c,算是地标性的酒店了，就在淘金路地铁站旁边，附近知名的饭店酒楼很多，打车也很方便。但设施太老了，基础房型对老人洗浴不太友好，容易滑倒。建议带老人家的，升级房型。,"[ ""https://dimg04.c-ctrip.com/images/0230s12000dc8uugv605B_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230q12000dc8r59eEF0E_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235712000dc8fkxj7BE4_R_150_150_R5_Q70_D.jpg"" ]",3.7,2024-03-04,花园双床房,双床房,家庭亲子,79,4.382026634673881,0,0.0,65,4.189654742026425,8,"['交通便利性', '周边配套', '房间设施']"
68027c8de3c98b0941765a6d,房间太老旧，给的房间门缝漏光，不隔音。一张床的床垫还有一个坑。但是都说老牌花园酒店是粤式生活的代表还是住来这里。环境没得说，尤其是花园太美。早餐非常棒。希望抓紧改造老旧破的房间，别再让我们下次运气不好碰上这么差的房间。,"[ ""https://dimg04.c-ctrip.com/images/0235912000d8pwea7260E_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232e12000d8pws632CA9_R_150_150_R5_Q70_D.jpg"" ]",3.5,2024-02-19,花园双床房,双床房,朋友出游,109,4.700480365792417,0,0.0,6,1.9459101490553128,8,"['房间设施', '安静程度', '餐饮设施']"
68027c8de3c98b0941765a6e,入住愉快，但是一定要搭配套餐入住对连住不是很友好。,"[ ""https://dimg04.c-ctrip.com/images/0230y12000e4v1q1mF350_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233b12000e4tued96B74_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233o12000e4u7lh361E7_R_150_150_R5_Q70_D.jpg"" ]",4.7,2024-05-24,羊羊得意主题大床房,主题房,家庭亲子,25,3.258096538021482,0,0.0,75,4.330733340286331,4,"['性价比', '整体满意度']"
68027c8de3c98b0941765a6f,酒店位置很好，晚上吃了晚饭可以步行去花城广场，走过可以看到小蛮腰，酒店的22楼办入住，也可以看到小蛮腰，周边吃饭很方便，离陶陶居很近，离春，夏，秋，冬商场很近，早餐品钟很丰富，广州的特色早餐都有，还有豆浆，豆浆是现磨的，味道很浓，上面还有一层豆皮，下次来广州还会入住这家酒店,"[ ""https://dimg04.c-ctrip.com/images/0231u12000cywttyq21A3_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232112000cywti12A3F1_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232112000cywtquaD608_R_150_150_R5_Q70_D.jpg"" ]",4.0,2024-01-18,花园双床房,双床房,家庭亲子,137,4.927253685157205,0,0.0,8,2.19722457733622,8,"['周边配套', '餐饮设施', '整体满意度']"
68027c8de3c98b0941765a70,"房间舒适，干净卫生，住的很舒心。过年酒店很有节日气氛，服务态度很好，帮忙拍照，拿行李，贴心用心暖心。
交通便利，出行方便。
酒店很有历史底蕴，博物馆，木质旋转楼梯，红楼梦壁画，后花园都值得一逛。","[ ""https://dimg04.c-ctrip.com/images/0233u12000d7oo7zlB226_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236612000d7oknnp43DA_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232w12000d7oo7l0A9AB_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231u12000d7oro2l9727_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234812000d7ojkot0449_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231p12000d7ostmkCB72_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-02-15,花园大床房,大床房,朋友出游,97,4.584967478670572,0,0.0,5,1.791759469228055,8,"['整体满意度', '前台服务', '交通便利性']"
68027c8de3c98b0941765a71,逢人就推荐，花园酒店的大堂太美了，一个有40年底蕴的酒店的装修媲美新酒店。感谢前台小姐姐给我升级了粤韵，秒变套房非常惊喜，哈哈。酒店内有博物馆和小花园，还有n多个餐厅，在等房间时，酒店内吃饭，再去参观博物馆溜达小花园，完美。,"[ ""https://dimg04.c-ctrip.com/images/0234o12000czrcqvt8AA7_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232a12000czr0jcxE977_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232x12000czrh9ni8A5D_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231j12000czr8u7vD8EB_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236b12000czrcae0F485_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234f12000czrm42u2640_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-01-21,花园大床房,大床房,独自旅行,112,4.727387818712341,0,0.0,18,2.9444389791664403,9,"['整体满意度', '公共设施', '前台服务']"
68027c8de3c98b0941765a72,"酒店很有历史，但设施并不陈旧，尤其公共区域维护非常好。房间内设施不奢华但是好用

酒店服务人员素质非常高，热情真诚得体。酒店内餐厅也是素质相当高

非常满意的入住体验","[ ""https://dimg04.c-ctrip.com/images/0233012000d7ahm8iB0FF_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-02-14,花园行政大床套房,套房,家庭亲子,83,4.430816798843313,0,0.0,7,2.079441541679836,7,"['整体满意度', '公共设施', '房间设施']"
68027c8de3c98b0941765a73,整体感觉都非常好，特别感谢前台漂亮的小姐姐给我父母升了房间，让他们感受了不一样的酒店感受。房间很大很舒服，酒店每个人的服务都是100分，早餐也很丰盛，是个完美的度假体验。,"[ ""https://dimg04.c-ctrip.com/images/0234l12000d5rq4z54A63_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233r12000d5rpz8m71C8_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236m12000d5rp89sAE47_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-02-08,花园双床房,双床房,家庭亲子,85,4.454347296253507,0,0.0,14,2.70805020110221,8,"['整体满意度', '前台服务', '餐饮设施']"
68027c8de3c98b0941765a74,每次小假期都会选择本地出游，首选都是花园酒店，特别喜欢这里的游泳池，大堂的布置很有特色每次都眼前一亮，最重要的是五星级的服务和卫生真的让人放心。特别感谢迎送岗的小爱，中秋节当天很开心收到酒店月饼～???,"[ ""https://dimg04.c-ctrip.com/images/0233a12000fobgkwrD74D_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230e12000fob3cq52989_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232i12000foblep23348_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-09-21,花园大床房,大床房,情侣出游,101,4.624972813284271,0,0.0,2,1.0986122886681098,8,"['公共设施', '整体满意度', '卫生状况']"
68027c8de3c98b0941765a75,"花园酒店属于店如其名，花园真的很大很有逛小公园的感觉，邓爷爷题的字～很好逛，酒店内的饭店也是米其林推荐，的确味道都很不错，就是真的很贵～500一顿完全不够～毕竟广州物廉价美的食物真的很多～不过味道的确很不错，都很好吃～就是旅游还要回来吃饭其实不大方便哈哈哈??，适合local或者行程很朵悠悠的朋友～性价比还是很不错滴
设施：好像给我升级了新装修的套房定的我看有地毯，升级的这个说是新的，是没地毯的，但说实话房间有点旧，我这间墙面和沙发，还有点脏，就大堂和花园是加分项，房间就要扣分了，不过能看到半个小蛮腰还挺大的，就扣一分意思意思吧
卫生：房间卫生一般，可能因为墙面和椅子真的显得很脏
环境：很不错，本身地理位置很好门口就是地铁站，去地标距离都不远，地铁又实惠，又方便，打车看路况地段感觉都满堵的，来回地铁乘三天20大概??
服务：外国客人挺多的，所以服务员也是各个肤色，都很不错～客气??

最后一天看到了谭咏麟哈哈哈哈～
对了每天还有小点心","[ ""https://dimg04.c-ctrip.com/images/0232812000d1eynhwB5E6_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233i12000d1f56ibB5BF_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232712000d1f23b92B36_R_150_150_R5_Q70_D.jpg"" ]",4.5,2024-01-25,红棉大床套房,套房,家庭亲子,423,6.049733455231958,0,0.0,31,3.4657359027997265,8,"['周边配套', '性价比', '卫生状况']"
68027c98e3c98b0941765a76,入住体验大大超过预期，真不愧为是中国酒店业的标杆，很有老钱风，设施非常齐全和豪华。居然还有博物馆，几个餐厅都是顶级的。服务员很热情专业训练有素，特别感谢服务员小玲。,"[ ""https://dimg04.c-ctrip.com/images/0236g12000fbwh5858EF9_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231h12000fbwc2wf3B60_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-08-31,花园大床房,大床房,商务出差,82,4.418840607796598,0,0.0,41,3.737669618283368,9,"['整体满意度', '公共设施', '前台服务']"
